Year,school_dbn,avg_attendance,school_level,regents_exam,total_tested,mean_score,number_scoring_below_65,number_scoring_65_or_above,number_scoring_80_or_above,number_scoring_cr,per_below_65,per_above_65,per_above_80,college_readiness_rate
2015,02M427,0.8476930507241504,High school,Integrated Algebra,77,59.7,47,30,2,2,0.6103896103896104,0.38961038961038963,0.025974025974025976,0.025974025974025976
2015,02M429,0.900860456416012,High school,Integrated Algebra,7,66,4,3,0,0,0.5714285714285714,0.42857142857142855,0,0
2015,02M437,0.823618310897561,High school,Common Core Algebra,113,58.1,76,37,0,18,0.672566371681416,0.3274336283185841,0,0.1592920353982301
2015,02M437,0.823618310897561,High school,Common Core Geometry,50,49.4,47,3,0,0,0.94,0.06,0,0
2015,02M437,0.823618310897561,High school,English,139,66.6,44,95,16,40,0.31654676258992803,0.6834532374100719,0.11510791366906475,0.28776978417266186
2015,02M437,0.823618310897561,High school,Integrated Algebra,119,57,86,33,0,0,0.7226890756302521,0.2773109243697479,0,0
2015,02M438,0.8313654374640507,High school,Common Core Algebra,12,58.7,8,4,0,0,0.6666666666666666,0.3333333333333333,0,0
2015,02M438,0.8313654374640507,High school,English,117,56.2,67,50,9,16,0.5726495726495726,0.42735042735042733,0.07692307692307693,0.13675213675213677
2015,02M438,0.8313654374640507,High school,Integrated Algebra,191,63.1,100,91,20,20,0.5235602094240838,0.47643979057591623,0.10471204188481675,0.10471204188481675
2015,02M439,0.9836321943617997,High school,Algebra2/Trigonometry,95,84.3,1,94,65,65,0.010526315789473684,0.9894736842105263,0.6842105263157895,0.6842105263157895
2015,02M439,0.9836321943617997,High school,Common Core Algebra,133,75.9,9,124,39,120,0.06766917293233082,0.9323308270676691,0.2932330827067669,0.9022556390977443
2015,02M439,0.9836321943617997,High school,Common Core English,99,90.6,2,97,87,95,0.020202020202020204,0.9797979797979798,0.8787878787878788,0.9595959595959596
2015,02M439,0.9836321943617997,High school,Common Core Geometry,105,67.7,45,60,15,43,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.4095238095238095
2015,02M439,0.9836321943617997,High school,English,99,93.1,0,99,93,98,0,1,0.9393939393939394,0.98989898989899
2015,02M439,0.9836321943617997,High school,Geometry,105,74.8,6,99,23,23,0.05714285714285714,0.9428571428571428,0.21904761904761905,0.21904761904761905
2015,02M439,0.9836321943617997,High school,Integrated Algebra,7,72.9,0,7,1,1,0,1,0.14285714285714285,0.14285714285714285
2015,02M449,0.8715530272434603,High school,Common Core English,111,75.2,14,97,46,73,0.12612612612612611,0.8738738738738738,0.4144144144144144,0.6576576576576577
2015,02M449,0.8715530272434603,High school,English,40,70.3,10,30,8,16,0.25,0.75,0.2,0.4
2015,02M459,0.903511696495631,High school,Common Core English,84,65.4,38,46,20,27,0.4523809523809524,0.5476190476190477,0.23809523809523808,0.32142857142857145
2015,02M459,0.903511696495631,High school,English,17,65.6,5,12,1,2,0.29411764705882354,0.7058823529411765,0.058823529411764705,0.11764705882352941
2015,02M460,0.7511557736885044,High school,Common Core English,8,43.4,8,0,0,0,1,0,0,0
2015,02M460,0.7511557736885044,High school,English,18,52.2,13,5,0,0,0.7222222222222222,0.2777777777777778,0,0
2015,02M460,0.7511557736885044,High school,Integrated Algebra,6,70,1,5,0,0,0.16666666666666666,0.8333333333333334,0,0
2015,02M475,0.9658870857766262,High school,Algebra2/Trigonometry,875,92.9,8,867,819,819,0.009142857142857144,0.9908571428571429,0.936,0.936
2015,02M475,0.9658870857766262,High school,Common Core Algebra,35,82.3,0,35,20,34,0,1,0.5714285714285714,0.9714285714285714
2015,02M475,0.9658870857766262,High school,Common Core Geometry,785,91.5,1,784,763,784,0.0012738853503184713,0.9987261146496815,0.9719745222929936,0.9987261146496815
2015,02M475,0.9658870857766262,High school,English,793,91.5,0,793,765,786,0,1,0.9646910466582598,0.9911727616645649
2015,02M475,0.9658870857766262,High school,Geometry,790,93.1,2,788,771,771,0.002531645569620253,0.9974683544303797,0.9759493670886076,0.9759493670886076
2015,02M475,0.9658870857766262,High school,Integrated Algebra,105,93.7,0,105,105,105,0,1,1,1
2015,02M489,0.8857546710214836,High school,Algebra2/Trigonometry,84,48.5,65,19,6,6,0.7738095238095238,0.2261904761904762,0.07142857142857142,0.07142857142857142
2015,02M489,0.8857546710214836,High school,Common Core Algebra,169,65.9,59,110,6,66,0.34911242603550297,0.650887573964497,0.03550295857988166,0.3905325443786982
2015,02M489,0.8857546710214836,High school,Common Core Geometry,202,60.2,124,78,9,52,0.6138613861386139,0.38613861386138615,0.04455445544554455,0.25742574257425743
2015,02M489,0.8857546710214836,High school,English,197,78.5,22,175,107,136,0.1116751269035533,0.8883248730964467,0.5431472081218274,0.6903553299492385
2015,02M489,0.8857546710214836,High school,Geometry,183,68.8,60,123,30,30,0.32786885245901637,0.6721311475409836,0.16393442622950818,0.16393442622950818
2015,02M489,0.8857546710214836,High school,Integrated Algebra,131,69.4,43,88,24,24,0.3282442748091603,0.6717557251908397,0.183206106870229,0.183206106870229
2015,02M500,0.8674311003822168,High school,Algebra2/Trigonometry,16,51.3,13,3,1,1,0.8125,0.1875,0.0625,0.0625
2015,02M500,0.8674311003822168,High school,Common Core Algebra,75,57.8,51,24,0,5,0.68,0.32,0,0.06666666666666667
2015,02M500,0.8674311003822168,High school,English,81,74.6,9,72,24,52,0.1111111111111111,0.8888888888888888,0.2962962962962963,0.6419753086419753
2015,02M500,0.8674311003822168,High school,Geometry,23,64.3,14,9,3,3,0.6086956521739131,0.391304347826087,0.13043478260869565,0.13043478260869565
2015,02M500,0.8674311003822168,High school,Integrated Algebra,104,68.3,31,73,16,16,0.2980769230769231,0.7019230769230769,0.15384615384615385,0.15384615384615385
2015,02M507,0.8956799352783951,High school,Algebra2/Trigonometry,65,45.9,54,11,4,4,0.8307692307692308,0.16923076923076924,0.06153846153846154,0.06153846153846154
2015,02M507,0.8956799352783951,High school,Common Core Algebra,230,61,135,95,1,31,0.5869565217391305,0.41304347826086957,0.004347826086956522,0.13478260869565217
2015,02M507,0.8956799352783951,High school,Common Core English,157,75,25,132,67,85,0.1592356687898089,0.8407643312101911,0.4267515923566879,0.5414012738853503
2015,02M507,0.8956799352783951,High school,Common Core Geometry,88,57.1,55,33,1,19,0.625,0.375,0.011363636363636364,0.2159090909090909
2015,02M507,0.8956799352783951,High school,English,169,72.8,34,135,49,82,0.20118343195266272,0.7988165680473372,0.28994082840236685,0.48520710059171596
2015,02M507,0.8956799352783951,High school,Geometry,114,59.4,66,48,12,12,0.5789473684210527,0.42105263157894735,0.10526315789473684,0.10526315789473684
2015,02M507,0.8956799352783951,High school,Integrated Algebra,182,69.2,56,126,34,34,0.3076923076923077,0.6923076923076923,0.18681318681318682,0.18681318681318682
2015,02M519,0.9351462919074446,High school,Algebra2/Trigonometry,92,67.8,39,53,32,32,0.42391304347826086,0.5760869565217391,0.34782608695652173,0.34782608695652173
2015,02M519,0.9351462919074446,High school,Common Core Algebra,116,69.6,16,100,5,71,0.13793103448275862,0.8620689655172413,0.04310344827586207,0.6120689655172413
2015,02M519,0.9351462919074446,High school,Common Core Geometry,134,69.2,43,91,23,75,0.3208955223880597,0.6791044776119403,0.17164179104477612,0.5597014925373134
2015,02M519,0.9351462919074446,High school,English,134,83.2,0,134,92,116,0,1,0.6865671641791045,0.8656716417910447
2015,02M519,0.9351462919074446,High school,Geometry,135,75.5,19,116,49,49,0.14074074074074075,0.8592592592592593,0.362962962962963,0.362962962962963
2015,02M519,0.9351462919074446,High school,Integrated Algebra,35,73.3,4,31,9,9,0.11428571428571428,0.8857142857142857,0.2571428571428571,0.2571428571428571
2015,02M520,0.7091380997180518,High school,Algebra2/Trigonometry,30,52.5,23,7,4,4,0.7666666666666667,0.23333333333333334,0.13333333333333333,0.13333333333333333
2015,02M520,0.7091380997180518,High school,Common Core Algebra,185,53,157,28,1,14,0.8486486486486486,0.15135135135135136,0.005405405405405406,0.07567567567567568
2015,02M520,0.7091380997180518,High school,Common Core English,87,73.1,20,67,42,51,0.22988505747126436,0.7701149425287356,0.4827586206896552,0.5862068965517241
2015,02M520,0.7091380997180518,High school,Common Core Geometry,27,61.8,16,11,0,7,0.5925925925925926,0.4074074074074074,0,0.25925925925925924
2015,02M520,0.7091380997180518,High school,English,292,63.8,103,189,31,83,0.3527397260273973,0.6472602739726028,0.10616438356164383,0.2842465753424658
2015,02M520,0.7091380997180518,High school,Geometry,107,53.3,80,27,10,10,0.7476635514018691,0.2523364485981308,0.09345794392523364,0.09345794392523364
2015,02M520,0.7091380997180518,High school,Integrated Algebra,308,62,177,131,19,19,0.5746753246753247,0.4253246753246753,0.06168831168831169,0.06168831168831169
2015,02M529,0.7981149078155825,High school,Algebra2/Trigonometry,34,48.2,31,3,2,2,0.9117647058823529,0.08823529411764706,0.058823529411764705,0.058823529411764705
2015,02M529,0.7981149078155825,High school,Common Core Algebra,143,61,81,62,1,38,0.5664335664335665,0.43356643356643354,0.006993006993006993,0.26573426573426573
2015,02M529,0.7981149078155825,High school,Common Core Geometry,97,48.8,85,12,1,5,0.8762886597938144,0.12371134020618557,0.010309278350515464,0.05154639175257732
2015,02M529,0.7981149078155825,High school,English,188,71,37,151,45,76,0.19680851063829788,0.8031914893617021,0.2393617021276596,0.40425531914893614
2015,02M529,0.7981149078155825,High school,Geometry,129,58.3,79,50,14,14,0.6124031007751938,0.3875968992248062,0.10852713178294573,0.10852713178294573
2015,02M529,0.7981149078155825,High school,Integrated Algebra,107,59.8,68,39,3,3,0.6355140186915887,0.3644859813084112,0.028037383177570093,0.028037383177570093
2015,02M531,0.9296140335566077,High school,Algebra2/Trigonometry,74,43.7,68,6,0,0,0.918918918918919,0.08108108108108109,0,0
2015,02M531,0.9296140335566077,High school,Common Core Algebra,51,64.4,22,29,0,13,0.43137254901960786,0.5686274509803921,0,0.2549019607843137
2015,02M531,0.9296140335566077,High school,English,54,77.3,3,51,21,32,0.05555555555555555,0.9444444444444444,0.3888888888888889,0.5925925925925926
2015,02M531,0.9296140335566077,High school,Geometry,81,61.2,42,39,3,3,0.5185185185185185,0.48148148148148145,0.037037037037037035,0.037037037037037035
2015,02M531,0.9296140335566077,High school,Integrated Algebra,49,76.7,3,46,16,16,0.061224489795918366,0.9387755102040817,0.32653061224489793,0.32653061224489793
2015,02M533,0.906586681897356,High school,Algebra2/Trigonometry,87,36.1,82,5,1,1,0.9425287356321839,0.05747126436781609,0.011494252873563218,0.011494252873563218
2015,02M533,0.906586681897356,High school,Common Core Algebra,119,59.7,79,40,1,9,0.6638655462184874,0.33613445378151263,0.008403361344537815,0.07563025210084033
2015,02M533,0.906586681897356,High school,Common Core English,92,63.4,36,56,19,31,0.391304347826087,0.6086956521739131,0.20652173913043478,0.33695652173913043
2015,02M533,0.906586681897356,High school,Common Core Geometry,84,52.1,67,17,0,6,0.7976190476190477,0.20238095238095238,0,0.07142857142857142
2015,02M533,0.906586681897356,High school,English,114,66.3,40,74,13,32,0.3508771929824561,0.6491228070175439,0.11403508771929824,0.2807017543859649
2015,02M533,0.906586681897356,High school,Geometry,103,58.7,60,43,7,7,0.5825242718446602,0.4174757281553398,0.06796116504854369,0.06796116504854369
2015,02M533,0.906586681897356,High school,Integrated Algebra,66,65.5,30,36,7,7,0.45454545454545453,0.5454545454545454,0.10606060606060606,0.10606060606060606
2015,02M534,0.9074935249485832,High school,Common Core English,118,77.4,9,109,55,80,0.07627118644067797,0.923728813559322,0.4661016949152542,0.6779661016949152
2015,02M542,0.9201975565375617,High school,Geometry,159,68,42,117,16,16,0.2641509433962264,0.7358490566037735,0.10062893081761007,0.10062893081761007
2015,02M542,0.9201975565375617,High school,Algebra2/Trigonometry,134,64.3,66,68,18,18,0.4925373134328358,0.5074626865671642,0.13432835820895522,0.13432835820895522
2015,02M542,0.9201975565375617,High school,Common Core Algebra,149,65.5,46,103,2,63,0.3087248322147651,0.6912751677852349,0.013422818791946308,0.4228187919463087
2015,02M542,0.9201975565375617,High school,Common Core Geometry,107,59,71,36,1,18,0.6635514018691588,0.3364485981308411,0.009345794392523364,0.16822429906542055
2015,02M542,0.9201975565375617,High school,English,176,72.3,22,154,42,84,0.125,0.875,0.23863636363636365,0.4772727272727273
2015,02M542,0.9201975565375617,High school,Integrated Algebra,113,71.3,21,92,24,24,0.18584070796460178,0.8141592920353983,0.21238938053097345,0.21238938053097345
2015,02M543,0.8449554088179347,High school,Common Core Algebra,25,59.3,18,7,0,5,0.72,0.28,0,0.2
2015,02M543,0.8449554088179347,High school,English,96,76.4,13,83,43,58,0.13541666666666666,0.8645833333333334,0.4479166666666667,0.6041666666666666
2015,02M543,0.8449554088179347,High school,Geometry,7,62.1,4,3,1,1,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.14285714285714285
2015,02M543,0.8449554088179347,High school,Integrated Algebra,137,67.7,43,94,14,14,0.31386861313868614,0.6861313868613139,0.10218978102189781,0.10218978102189781
2015,02M545,0.9824453134368519,High school,Algebra2/Trigonometry,134,81.9,20,114,87,87,0.14925373134328357,0.8507462686567164,0.6492537313432836,0.6492537313432836
2015,02M545,0.9824453134368519,High school,Common Core Algebra,86,77.3,3,83,27,76,0.03488372093023256,0.9651162790697675,0.313953488372093,0.8837209302325582
2015,02M545,0.9824453134368519,High school,Common Core English,51,77.1,7,44,27,35,0.13725490196078433,0.8627450980392157,0.5294117647058824,0.6862745098039216
2015,02M545,0.9824453134368519,High school,Common Core Geometry,96,81,7,89,51,86,0.07291666666666667,0.9270833333333334,0.53125,0.8958333333333334
2015,02M545,0.9824453134368519,High school,English,133,78.2,6,127,62,96,0.045112781954887216,0.9548872180451128,0.46616541353383456,0.7218045112781954
2015,02M545,0.9824453134368519,High school,Geometry,129,82.5,4,125,80,80,0.031007751937984496,0.9689922480620154,0.6201550387596899,0.6201550387596899
2015,02M545,0.9824453134368519,High school,Integrated Algebra,102,84.7,1,101,85,85,0.00980392156862745,0.9901960784313726,0.8333333333333334,0.8333333333333334
2015,02M546,0.9247676687502067,High school,Algebra2/Trigonometry,92,63,48,44,20,20,0.5217391304347826,0.4782608695652174,0.21739130434782608,0.21739130434782608
2015,02M546,0.9247676687502067,High school,Common Core Algebra,94,64.7,34,60,1,26,0.3617021276595745,0.6382978723404256,0.010638297872340425,0.2765957446808511
2015,02M546,0.9247676687502067,High school,Common Core English,120,78.5,6,114,63,93,0.05,0.95,0.525,0.775
2015,02M546,0.9247676687502067,High school,Common Core Geometry,86,57.5,62,24,2,12,0.7209302325581395,0.27906976744186046,0.023255813953488372,0.13953488372093023
2015,02M546,0.9247676687502067,High school,English,25,69.5,7,18,5,9,0.28,0.72,0.2,0.36
2015,02M546,0.9247676687502067,High school,Geometry,114,64.8,49,65,10,10,0.4298245614035088,0.5701754385964912,0.08771929824561403,0.08771929824561403
2015,02M546,0.9247676687502067,High school,Integrated Algebra,96,72.8,14,82,23,23,0.14583333333333334,0.8541666666666666,0.23958333333333334,0.23958333333333334
2015,02M551,0.9020635843319621,High school,Algebra2/Trigonometry,32,60.6,16,16,7,7,0.5,0.5,0.21875,0.21875
2015,02M551,0.9020635843319621,High school,Common Core Algebra,88,62.2,47,41,1,18,0.5340909090909091,0.4659090909090909,0.011363636363636364,0.20454545454545456
2015,02M551,0.9020635843319621,High school,Common Core English,114,71.8,35,79,36,52,0.30701754385964913,0.6929824561403509,0.3157894736842105,0.45614035087719296
2015,02M551,0.9020635843319621,High school,Common Core Geometry,43,60.6,28,15,2,9,0.6511627906976745,0.3488372093023256,0.046511627906976744,0.20930232558139536
2015,02M551,0.9020635843319621,High school,English,39,67.2,13,26,5,15,0.3333333333333333,0.6666666666666666,0.1282051282051282,0.38461538461538464
2015,02M551,0.9020635843319621,High school,Geometry,43,66.7,19,24,5,5,0.4418604651162791,0.5581395348837209,0.11627906976744186,0.11627906976744186
2015,02M551,0.9020635843319621,High school,Integrated Algebra,156,65.8,61,95,6,6,0.391025641025641,0.6089743589743589,0.038461538461538464,0.038461538461538464
2015,02M580,0.8514526825359184,High school,Algebra2/Trigonometry,32,57.3,23,9,2,2,0.71875,0.28125,0.0625,0.0625
2015,02M580,0.8514526825359184,High school,Common Core Algebra,150,61.8,78,72,0,27,0.52,0.48,0,0.18
2015,02M580,0.8514526825359184,High school,Common Core English,102,70.9,28,74,28,50,0.27450980392156865,0.7254901960784313,0.27450980392156865,0.49019607843137253
2015,02M580,0.8514526825359184,High school,Common Core Geometry,118,47.4,112,6,0,3,0.9491525423728814,0.05084745762711865,0,0.025423728813559324
2015,02M580,0.8514526825359184,High school,English,129,67.8,34,95,28,47,0.26356589147286824,0.7364341085271318,0.21705426356589147,0.3643410852713178
2015,02M580,0.8514526825359184,High school,Geometry,127,54.2,94,33,3,3,0.7401574803149606,0.25984251968503935,0.023622047244094488,0.023622047244094488
2015,02M580,0.8514526825359184,High school,Integrated Algebra,117,61.3,63,54,11,11,0.5384615384615384,0.46153846153846156,0.09401709401709402,0.09401709401709402
